WBAN	Date	Tie	StationType	SkyCondition	SkyConditionFlag	Visibility	VisibilityFlag	WeatherType	WeatherTypeFlag	DryBulbFarenheit	DryBulbFarenheitFlag	DryBulbCelsius	DryBulbCelsiusFlag	WetBulbFarenheit	WetBulbFarenheitFlag	WetBulbCelsius	WetBulbCelsiusFlag	DewPointFarenheit	DewPointFarenheitFlag	DewPointCelsius	DewPointCelsiusFlag	RelativeHuidity	RelativeHuidityFlag	WindSpeed	WindSpeedFlag	WindDirection	WindDirectionFlag	ValueForWindCharacter	ValueForWindCharacterFlag	StationPressure	StationPressureFlag	PressureTendency	PressureTendencyFlag	PressureChange	PressureChangeFlag	SeaLevelPressure	SeaLevelPressureFlag	RecordType	RecordTypeFlag	HourlyPrecip	HourlyPrecipFlag	Altieter	AltieterFlag
94728	20160106	0051	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-5.9	 	1	 	-17.2	 	 31	 	 3	 	290	 	 	 	30.43	 	 	 	 	 	30.57	 	AA	 	 	 	30.60	 
94728	20160106	0151	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-6.0	 	4	 	-15.6	 	 37	 	 0	 	000	 	 	 	30.43	 	 	 	 	 	30.58	 	AA	 	 	 	30.60	 
94728	20160106	0251	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.3	 	5	 	-15.0	 	 40	 	 0	 	000	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	0351	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.1	 	7	 	-13.9	 	 44	 	 3	 	320	 	 	 	30.41	 	 	 	 	 	30.56	 	AA	 	 	 	30.58	 
94728	20160106	0451	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	21	 	-6.3	 	9	 	-12.8	 	 51	 	 0	 	000	 	 	 	30.41	 	 	 	 	 	30.55	 	AA	 	 	 	30.58	 
94728	20160106	0551	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.0	 	8	 	-13.3	 	 46	 	 3	 	290	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	0651	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	21	 	-6.0	 	8	 	-13.3	 	 46	 	 0	 	000	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	0751	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-5.8	 	6	 	-14.4	 	 41	 	 0	 	000	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	0851	11	CLR	 	10.00	 	 	 	30	 	-1.1	 	23	 	-5.0	 	3	 	-16.1	 	 31	 	 3	 	 	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	0951	11	CLR	 	10.00	 	 	 	30	 	-1.1	 	23	 	-5.0	 	3	 	-16.1	 	 31	 	 7	 	 	 	 	 	30.43	 	 	 	 	 	30.58	 	AA	 	 	 	30.60	 
94728	20160106	1051	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-4.0	 	2	 	-16.7	 	 27	 	 7	 	250	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160106	1151	11	CLR	 	10.00	 	 	 	36	 	2.2	 	27	 	-3.0	 	1	 	-17.2	 	 22	 	 0	 	000	 	 	 	30.38	 	 	 	 	 	30.53	 	AA	 	 	 	30.55	 
94728	20160106	1251	11	CLR	 	10.00	 	 	 	38	 	3.3	 	28	 	-2.3	 	1	 	-17.2	 	 21	 	 0	 	000	 	 	 	30.34	 	 	 	 	 	30.49	 	AA	 	 	 	30.51	 
94728	20160106	1351	11	CLR	 	10.00	 	 	 	40	 	4.4	 	29	 	-1.7	 	-0	 	-17.8	 	 18	 	 5	 	 	 	 	 	30.30	 	 	 	 	 	30.45	 	AA	 	 	 	30.47	 
94728	20160106	1451	11	CLR	 	10.00	 	 	 	40	 	4.4	 	29	 	-1.8	 	-1	 	-18.3	 	 17	 	 5	 	240	 	 	 	30.30	 	 	 	 	 	30.45	 	AA	 	 	 	30.47	 
94728	20160106	1551	11	CLR	 	10.00	 	 	 	39	 	3.9	 	28	 	-2.0	 	1	 	-17.2	 	 20	 	 3	 	210	 	 	 	30.29	 	 	 	 	 	30.44	 	AA	 	 	 	30.46	 
94728	20160106	1651	11	CLR	 	10.00	 	 	 	38	 	3.3	 	28	 	-2.2	 	3	 	-16.1	 	 23	 	 3	 	240	 	 	 	30.28	 	 	 	 	 	30.43	 	AA	 	 	 	30.45	 
94728	20160106	1751	11	CLR	 	10.00	 	 	 	38	 	3.3	 	29	 	-1.9	 	6	 	-14.4	 	 26	 	 8	 	230	 	 	 	30.28	 	 	 	 	 	30.43	 	AA	 	 	 	30.45	 
94728	20160106	1851	11	CLR	 	10.00	 	 	 	37	 	2.8	 	28	 	-2.4	 	4	 	-15.6	 	 25	 	 6	 	 	 	 	 	30.28	 	 	 	 	 	30.43	 	AA	 	 	 	30.45	 
94728	20160106	1951	11	CLR	 	10.00	 	 	 	36	 	2.2	 	27	 	-2.6	 	6	 	-14.4	 	 28	 	 7	 	240	 	 	 	30.29	 	 	 	 	 	30.44	 	AA	 	 	 	30.46	 
94728	20160106	2051	11	CLR	 	10.00	 	 	 	37	 	2.8	 	28	 	-2.4	 	4	 	-15.6	 	 25	 	 9	 	260	 	 	 	30.29	 	 	 	 	 	30.43	 	AA	 	 	 	30.46	 
94728	20160106	2151	11	CLR	 	10.00	 	 	 	36	 	2.2	 	27	 	-2.7	 	5	 	-15.0	 	 27	 	 6	 	270	 	 	 	30.27	 	 	 	 	 	30.42	 	AA	 	 	 	30.44	 
94728	20160106	2251	11	CLR	 	10.00	 	 	 	35	 	1.7	 	27	 	-2.6	 	9	 	-12.8	 	 34	 	 6	 	270	 	 	 	30.27	 	 	 	 	 	30.42	 	AA	 	 	 	30.44	 
94728	20160106	2351	11	CLR	 	10.00	 	 	 	34	 	1.1	 	26	 	-3.3	 	6	 	-14.4	 	 31	 	 0	 	000	 	 	 	30.26	 	 	 	 	 	30.40	 	AA	 	 	 	30.43	 
94728	20160107	0051	11	CLR	 	10.00	 	 	 	35	 	1.7	 	26	 	-3.1	 	4	 	-15.6	 	 27	 	 7	 	260	 	 	 	30.23	 	 	 	 	 	30.37	 	AA	 	 	 	30.40	 
94728	20160107	0151	11	CLR	 	10.00	 	 	 	34	 	1.1	 	26	 	-3.4	 	5	 	-15.0	 	 29	 	 6	 	260	 	 	 	30.22	 	 	 	 	 	30.36	 	AA	 	 	 	30.39	 
94728	20160107	0251	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-3.7	 	5	 	-15.0	 	 30	 	 0	 	000	 	 	 	30.21	 	 	 	 	 	30.35	 	AA	 	 	 	30.38	 
94728	20160107	0351	11	CLR	 	10.00	 	 	 	33	 	0.6	 	25	 	-3.7	 	6	 	-14.4	 	 32	 	 0	 	000	 	 	 	30.20	 	 	 	 	 	30.35	 	AA	 	 	 	30.37	 
94728	20160107	0451	11	CLR	 	10.00	 	 	 	32	 	0.0	 	25	 	-3.7	 	9	 	-12.8	 	 38	 	 5	 	280	 	 	 	30.20	 	 	 	 	 	30.35	 	AA	 	 	 	30.37	 
94728	20160107	0551	11	FEW034	 	10.00	 	 	 	32	 	0.0	 	25	 	-3.8	 	8	 	-13.3	 	 36	 	 6	 	290	 	 	 	30.20	 	 	 	 	 	30.35	 	AA	 	 	 	30.37	 
94728	20160107	0651	11	FEW028	 	10.00	 	 	 	31	 	-0.6	 	24	 	-4.3	 	7	 	-13.9	 	 36	 	 3	 	 	 	 	 	30.19	 	 	 	 	 	30.34	 	AA	 	 	 	30.36	 
94728	20160107	0751	11	CLR	 	10.00	 	 	 	32	 	0.0	 	25	 	-3.7	 	9	 	-12.8	 	 38	 	 0	 	000	 	 	 	30.19	 	 	 	 	 	30.34	 	AA	 	 	 	30.36	 
94728	20160107	0851	11	BKN040	 	10.00	 	 	 	35	 	1.7	 	27	 	-2.8	 	7	 	-13.9	 	 31	 	 3	 	 	 	 	 	30.19	 	 	 	 	 	30.33	 	AA	 	 	 	30.36	 
94728	20160107	0951	11	FEW040	 	10.00	 	 	 	38	 	3.3	 	28	 	-2.0	 	5	 	-15.0	 	 25	 	 0	 	000	 	 	 	30.18	 	 	 	 	 	30.33	 	AA	 	 	 	30.35	 
94728	20160107	1051	11	CLR	 	10.00	 	 	 	42	 	5.6	 	31	 	-0.5	 	6	 	-14.4	 	 22	 	 3	 	060	 	 	 	30.17	 	 	 	 	 	30.31	 	AA	 	 	 	30.34	 
94728	20160107	1151	11	FEW027 BKN033	 	10.00	 	 	 	42	 	5.6	 	31	 	-0.4	 	8	 	-13.3	 	 24	 	 0	 	000	 	 	 	30.13	 	 	 	 	 	30.27	 	AA	 	 	 	30.30	 
94728	20160107	1251	11	BKN030 OVC037	 	10.00	 	 	 	44	 	6.7	 	33	 	0.4	 	10	 	-12.2	 	 25	 	 3	 	270	 	 	 	30.10	 	 	 	 	 	30.24	 	AA	 	 	 	30.27	 
94728	20160107	1300	11	BKN028 OVC037	 	10.00	 	 	 	45	 	7.2	 	33	 	0.6	 	9	 	-12.8	 	 23	 	 3	 	 	 	 	 	30.10	 	 	 	 	 		 	SP	 	 	 	30.27	 
94728	20160107	1333	11	SCT025 BKN030	 	10.00	 	 	 	45	 	7.2	 	33	 	0.7	 	10	 	-12.2	 	 24	 	 3	 	300	 	 	 	30.08	 	 	 	 	 		 	SP	 	 	 	30.25	 
94728	20160107	1351	11	SCT031 OVC039	 	10.00	 	 	 	45	 	7.2	 	33	 	0.7	 	10	 	-12.2	 	 24	 	 0	 	000	 	 	 	30.09	 	 	 	 	 	30.24	 	AA	 	 	 	30.26	 
94728	20160107	1451	11	OVC039	 	10.00	 	 	 	45	 	7.2	 	33	 	0.6	 	9	 	-12.8	 	 23	 	 0	 	000	 	 	 	30.08	 	 	 	 	 	30.22	 	AA	 	 	 	30.25	 
94728	20160107	1523	11	BKN025 OVC040	 	10.00	 	 	 	46	 	7.8	 	35	 	1.6	 	15	 	-9.4	 	 29	 	 0	 	000	 	 	 	30.08	 	 	 	 	 		 	SP	 	 	 	30.25	 
94728	20160107	1544	11	SCT025 OVC040	 	10.00	 	 	 	45	 	7.2	 	34	 	1.1	 	13	 	-10.6	 	 27	 	 0	 	000	 	 	 	30.08	 	 	 	 	 		 	SP	 	 	 	30.25	 
94728	20160107	1551	11	FEW025 OVC040	 	10.00	 	 	 	46	 	7.8	 	35	 	1.4	 	13	 	-10.6	 	 26	 	 0	 	000	 	 	 	30.08	 	 	 	 	 	30.22	 	AA	 	 	 	30.25	 
94728	20160107	1651	11	CLR	 	10.00	 	 	 	45	 	7.2	 	35	 	1.7	 	18	 	-7.8	 	 34	 	 3	 	290	 	 	 	30.08	 	 	 	 	 	30.23	 	AA	 	 	 	30.25	 
94728	20160107	1751	11	OVC037	 	10.00	 	 	 	45	 	7.2	 	36	 	2.3	 	22	 	-5.6	 	 40	 	 3	 	280	 	 	 	30.10	 	 	 	 	 	30.24	 	AA	 	 	 	30.27	 
94728	20160107	1851	11	BKN033	 	10.00	 	 	 	44	 	6.7	 	35	 	1.4	 	18	 	-7.8	 	 35	 	 5	 	290	 	 	 	30.09	 	 	 	 	 	30.24	 	AA	 	 	 	30.26	 
94728	20160107	1951	11	CLR	 	10.00	 	 	 	42	 	5.6	 	34	 	0.9	 	19	 	-7.2	 	 40	 	 0	 	000	 	 	 	30.08	 	 	 	 	 	30.23	 	AA	 	 	 	30.25	 
94728	20160107	2051	11	CLR	 	10.00	 	 	 	42	 	5.6	 	34	 	0.9	 	19	 	-7.2	 	 40	 	 3	 	300	 	 	 	30.07	 	 	 	 	 	30.22	 	AA	 	 	 	30.24	 
94728	20160107	2151	11	CLR	 	10.00	 	 	 	42	 	5.6	 	34	 	0.9	 	19	 	-7.2	 	 40	 	 3	 	310	 	 	 	30.06	 	 	 	 	 	30.20	 	AA	 	 	 	30.23	 
94728	20160107	2251	11	CLR	 	10.00	 	 	 	39	 	3.9	 	32	 	0.1	 	20	 	-6.7	 	 46	 	 3	 	060	 	 	 	30.05	 	 	 	 	 	30.20	 	AA	 	 	 	30.22	 
94728	20160107	2351	11		 	 10.00	 	 	 	39	 	4.0	 		 		 	18	 	-8.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0051	11		 		 	 	 	37	 	3.0	 		 		 	21	 	-6.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0151	11		 		 	 	 	37	 	3.0	 		 		 	21	 	-6.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0251	11		 		 	 	 	37	 	3.0	 		 		 	21	 	-6.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0351	11		 		 	 	 	36	 	2.0	 		 		 	19	 	-7.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0451	11		 		 	 	 	36	 	2.0	 		 		 	18	 	-8.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0551	11		 		 	 	 	36	 	2.0	 		 		 	18	 	-8.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0651	11		 		 	 	 	36	 	2.0	 		 		 	21	 	-6.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0751	11		 		 	 	 	37	 	3.0	 		 		 	25	 	-4.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	0951	11		 		 	 	 	39	 	4.0	 		 		 	30	 	-1.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	1051	11		 		 	 	 	41	 	5.0	 		 		 	30	 	-1.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	1151	11		 		 	 	 	43	 	6.0	 		 		 	39	 	4.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	1251	11		 		 	 	 	43	 	6.0	 		 		 	34	 	1.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	1351	11		 		 	 	 	43	 	6.0	 		 		 	32	 	0.0	 		 		 		 	 	 		 	 	 	 	 		 	AA	 	 	 		 
94728	20160108	1428	11	BKN027	 	10.00	 	 	 	43	 	6.1	 	38	 	3.3	 	31	 	-0.6	 	 63	 	10	 	080	 	 	 	30.02	 	 	 	 	 		 	SP	 	 	 	30.19	 
94728	20160108	1451	11	OVC027	 	10.00	 	 	 	43	 	6.1	 	38	 	3.3	 	31	 	-0.6	 	 63	 	 7	 	 	 	 	 	30.02	 	 	 	 	 	30.17	 	AA	 	 	 	30.19	 
94728	20160108	1551	11	OVC027	 	10.00	 	 	 	43	 	6.1	 	39	 	3.7	 	33	 	0.6	 	 68	 	 6	 	050	 	 	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160108	1651	11	OVC028	 	10.00	 	 	 	44	 	6.7	 	39	 	4.0	 	33	 	0.6	 	 65	 	 6	 	050	 	 	 	30.02	 	 	 	 	 	30.16	 	AA	 	 	 	30.19	 
94728	20160108	1728	11	SCT023 OVC030	 	10.00	 	 	 	44	 	6.7	 	39	 	4.0	 	33	 	0.6	 	 65	 	 8	 	080	 	 	 	30.03	 	 	 	 	 		 	SP	 	 	 	30.20	 
94728	20160108	1748	11	OVC028	 	10.00	 	 	 	45	 	7.0	 	40	 	4.5	 	34	 	1.0	 	 65	 	 7	 	 	 	 	 	30.03	 	 	 	 	 		 	SP	 	 	 	30.20	 
94728	20160108	1751	11	OVC028	 	10.00	 	 	 	44	 	6.7	 	39	 	4.0	 	33	 	0.6	 	 65	 	 6	 	130	 	 	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160108	1836	11	BKN030	 	10.00	 	 	 	44	 	6.7	 	39	 	3.6	 	31	 	-0.6	 	 60	 	 9	 	130	 	 	 	30.04	 	 	 	 	 		 	SP	 	 	 	30.21	 
94728	20160108	1851	11	OVC031	 	10.00	 	 	 	44	 	6.7	 	39	 	3.6	 	31	 	-0.6	 	 60	 		 		 	 	 	30.05	 	 	 	 	 	30.19	 	AA	 	 	 	30.22	 
94728	20160108	1951	11	BKN030 OVC035	 	10.00	 	 	 	44	 	6.7	 	39	 	3.6	 	31	 	-0.6	 	 60	 	 7	 	090	 	 	 	30.06	 	 	 	 	 	30.21	 	AA	 	 	 	30.23	 
94728	20160108	2051	11	OVC034	 	10.00	 	 	 	44	 	6.7	 	39	 	3.6	 	31	 	-0.6	 	 60	 	 6	 	 	 	 	 	30.06	 	 	 	 	 	30.20	 	AA	 	 	 	30.23	 
94728	20160108	2110	11	BKN024 OVC034	 	10.00	 	 	 	43	 	6.1	 	38	 	3.5	 	32	 	0.0	 	 65	 	 9	 	070	 	 	 	30.05	 	 	 	 	 		 	SP	 	 	 	30.22	 
94728	20160108	2142	11	SCT023 OVC034	 	10.00	 	 	 	42	 	5.6	 	38	 	3.4	 	33	 	0.6	 	 71	 	10	 	070	 	20	 	30.05	 	 	 	 	 		 	SP	 	 	 	30.22	 
94728	20160108	2151	11	FEW023 OVC036	 	10.00	 	 	 	42	 	5.6	 	38	 	3.4	 	33	 	0.6	 	 71	 	10	 	060	 	21	 	30.05	 	 	 	 	 	30.20	 	AA	 	 	 	30.22	 
94728	20160108	2251	11	OVC033	 	10.00	 	 	 	42	 	5.6	 	38	 	3.4	 	33	 	0.6	 	 71	 	 9	 	080	 	 	 	30.06	 	 	 	 	 	30.20	 	AA	 	 	 	30.23	 
94728	20160108	2318	11	BKN023 OVC035	 	10.00	 	 	 	42	 	5.6	 	38	 	3.4	 	33	 	0.6	 	 71	 	10	 	060	 	 	 	30.05	 	 	 	 	 		 	SP	 	 	 	30.22	 
94728	20160108	2346	11	SCT022 SCT030 OVC035	 	10.00	 	 	 	43	 	6.0	 	39	 	3.9	 	34	 	1.0	 	 71	 	10	 	090	 	 	 	30.03	 	 	 	 	 		 	SP	 	 	 	30.20	 
94728	20160108	2351	11	FEW022 OVC035	 	10.00	 	 	 	41	 	5.0	 	37	 	2.9	 	32	 	0.0	 	 70	 	11	 	080	 	21	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160109	0051	11	OVC033	 	10.00	 	 	 	41	 	5.0	 	37	 	2.9	 	32	 	0.0	 	 70	 	 9	 	060	 	 	 	30.03	 	 	 	 	 	30.18	 	AA	 	 	 	30.20	 
94728	20160109	0151	11	BKN110	 	10.00	 	 	 	41	 	5.0	 	38	 	3.1	 	33	 	0.6	 	 73	 	13	 	070	 	 	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160109	0251	11	FEW034	 	10.00	 	 	 	41	 	5.0	 	38	 	3.1	 	33	 	0.6	 	 73	 	 8	 	080	 	 	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160109	0351	11	BKN033 BKN060 BKN080	 	10.00	 	 	 	40	 	4.4	 	37	 	2.8	 	33	 	0.6	 	 76	 	 9	 	080	 	18	 	30.02	 	 	 	 	 	30.16	 	AA	 	 	 	30.19	 
94728	20160109	0451	11	FEW032 OVC050	 	10.00	 	 	 	41	 	5.0	 	38	 	3.3	 	34	 	1.1	 	 76	 	 7	 	 	 	 	 	30.01	 	 	 	 	 	30.16	 	AA	 	 	 	30.18	 
94728	20160109	0551	11	BKN033 OVC110	 	10.00	 	 	 	41	 	5.0	 	38	 	3.3	 	34	 	1.1	 	 76	 	10	 	080	 	 	 	30.02	 	 	 	 	 	30.16	 	AA	 	 	 	30.19	 
94728	20160109	0651	11	SCT014 OVC032	 	10.00	 	 	 	41	 	5.0	 	38	 	3.5	 	35	 	1.7	 	 79	 	 9	 	060	 	 	 	30.03	 	 	 	 	 	30.17	 	AA	 	 	 	30.20	 
94728	20160109	0738	11	BKN012 OVC030	 	10.00	 	 	 	42	 	5.6	 	39	 	4.1	 	36	 	2.2	 	 79	 	 8	 	090	 	 	 	30.02	 	 	 	 	 		 	SP	 	 	 	30.19	 
94728	20160109	0751	11	BKN012 OVC030	 	 9.00	 	 	 	42	 	5.6	 	39	 	4.1	 	36	 	2.2	 	 79	 	 8	 	080	 	 	 	30.02	 	 	 	 	 	30.16	 	AA	 	 	 	30.19	 
94728	20160109	0851	11	OVC011	 	 9.00	 	 	 	42	 	5.6	 	39	 	4.1	 	36	 	2.2	 	 79	 	11	 	070	 	 	 	30.03	 	 	 	 	 	30.18	 	AA	 	 	 	30.20	 
94728	20160109	0951	11	OVC014	 	 9.00	 	 	 	44	 	6.7	 	41	 	4.9	 	37	 	2.8	 	 77	 	 9	 	070	 	 	 	30.06	 	 	 	 	 	30.21	 	AA	 	 	 	30.23	 
94728	20160109	1007	11	OVC015	 	 9.00	 	 	 	45	 	7.2	 	41	 	5.2	 	37	 	2.8	 	 74	 	 7	 	080	 	 	 	30.06	 	 	 	 	 		 	SP	 	 	 	30.23	 
94728	20160109	1016	11	BKN012 BKN017 OVC065	 	 9.00	 	 	 	44	 	6.7	 	41	 	4.9	 	37	 	2.8	 	 77	 	 7	 	 	 	 	 	30.06	 	 	 	 	 		 	SP	 	 	 	30.23	 
94728	20160109	1051	11	OVC012	 	 9.00	 	 	 	44	 	6.7	 	41	 	4.9	 	37	 	2.8	 	 77	 	 9	 	080	 	 	 	30.04	 	 	 	 	 	30.19	 	AA	 	 	 	30.21	 
94728	20160109	1126	11	OVC016	 	 9.00	 	 	 	46	 	7.8	 	42	 	5.5	 	37	 	2.8	 	 71	 	 9	 	080	 	 	 	30.03	 	 	 	 	 		 	SP	 	 	 	30.20	 
94728	20160109	1151	11	OVC016	 	 9.00	 	 	 	46	 	7.8	 	42	 	5.5	 	37	 	2.8	 	 71	 	 5	 	 	 	 	 	30.02	 	 	 	 	 	30.17	 	AA	 	 	 	30.19	 
94728	20160109	1251	11	OVC016	 	 5.00	 	-RA	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 6	 	050	 	 	 	30.01	 	 	 	 	 	30.15	 	AA	 	  T	 	30.18	 
94728	20160109	1351	11	SCT011 OVC017	 	 8.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 8	 	060	 	 	 	29.98	 	 	 	 	 	30.13	 	AA	 	 	 	30.15	 
94728	20160109	1400	11	BKN011 OVC017	 	 8.00	 	 	 	46	 	7.8	 	43	 	6.0	 	39	 	3.9	 	 77	 	10	 	070	 	 	 	29.98	 	 	 	 	 		 	SP	 	 	 	30.15	 
94728	20160109	1444	11	SCT011 OVC018	 	 8.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	11	 	060	 	 	 	29.98	 	 	 	 	 		 	SP	 	 	 	30.15	 
94728	20160109	1449	11	BKN011 OVC018	 	 8.00	 	 	 	46	 	8.0	 	43	 	6.0	 	39	 	4.0	 	 77	 	 8	 	060	 	 	 	29.98	 	 	 	 	 		 	SP	 	 	 	30.15	 
94728	20160109	1451	11	BKN011 OVC018	 	 8.00	 	 	 	46	 	7.8	 	43	 	6.0	 	39	 	3.9	 	 77	 	 9	 	060	 	 	 	29.98	 	 	 	 	 	30.13	 	AA	 	 	 	30.15	 
94728	20160109	1549	11	SCT011 OVC019	 	 8.00	 	 	 	45	 	7.0	 	42	 	5.7	 	39	 	4.0	 	 80	 	 8	 	090	 	 	 	29.98	 	 	 	 	 		 	SP	 	 	 	30.15	 
94728	20160109	1551	11	SCT011 OVC019	 	 8.00	 	 	 	45	 	7.2	 	42	 	5.7	 	39	 	3.9	 	 80	 	 8	 	090	 	 	 	29.98	 	 	 	 	 	30.13	 	AA	 	 	 	30.15	 
94728	20160109	1651	11	OVC018	 	 9.00	 	 	 	45	 	7.2	 	43	 	5.9	 	40	 	4.4	 	 83	 	 8	 	100	 	 	 	29.99	 	 	 	 	 	30.14	 	AA	 	 	 	30.16	 
94728	20160109	1751	11	BKN016 OVC021	 	10.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 6	 	080	 	 	 	29.99	 	 	 	 	 	30.14	 	AA	 	 	 	30.16	 
94728	20160109	1801	11	BKN014 OVC021	 	 9.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 6	 	 	 	 	 	30.00	 	 	 	 	 		 	SP	 	 	 	30.17	 
94728	20160109	1851	11	OVC016	 	10.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 7	 	110	 	 	 	29.99	 	 	 	 	 	30.14	 	AA	 	 	 	30.16	 
94728	20160109	1926	11	OVC014	 	10.00	 	 	 	47	 	8.3	 	44	 	6.5	 	40	 	4.4	 	 77	 	 7	 	 	 	 	 	29.99	 	 	 	 	 		 	SP	 	 	 	30.16	 
94728	20160109	1951	11	OVC013	 	10.00	 	 	 	47	 	8.3	 	44	 	6.5	 	40	 	4.4	 	 77	 	10	 	100	 	 	 	29.99	 	 	 	 	 	30.14	 	AA	 	 	 	30.16	 
94728	20160109	2051	11	OVC012	 	 7.00	 	 	 	46	 	7.8	 	43	 	6.2	 	40	 	4.4	 	 80	 	 6	 	090	 	 	 	29.98	 	 	 	 	 	30.12	 	AA	 	 	 	30.15	 
94728	20160109	2149	11	OVC009	 	 8.00	 	 	 	46	 	8.0	 	43	 	6.0	 	39	 	4.0	 	 77	 	 7	 	070	 	 	 	29.95	 	 	 	 	 		 	SP	 	 	 	30.12	 
94728	20160109	2151	11	OVC009	 	 8.00	 	 	 	46	 	7.8	 	44	 	6.4	 	41	 	5.0	 	 83	 	 7	 	060	 	 	 	29.95	 	 	 	 	 	30.09	 	AA	 	 	 	30.12	 
94728	20160109	2251	11	OVC008	 	 5.00	 	HZ	 	46	 	7.8	 	44	 	6.4	 	41	 	5.0	 	 83	 	 7	 	 	 	 	 	29.93	 	 	 	 	 	30.07	 	AA	 	 	 	30.10	 
94728	20160109	2351	11	OVC005	 	 4.00	 	BR	 	46	 	7.8	 	44	 	6.7	 	42	 	5.6	 	 86	 	 6	 	070	 	 	 	29.91	 	 	 	 	 	30.06	 	AA	 	 	 	30.08	 
94728	20160110	0051	11	OVC006	 	 5.00	 	BR	 	46	 	7.8	 	44	 	6.7	 	42	 	5.6	 	 86	 	10	 	070	 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160110	0151	11	OVC007	 	 7.00	 	 	 	46	 	7.8	 	44	 	6.7	 	42	 	5.6	 	 86	 	11	 	070	 	 	 	29.81	 	 	 	 	 	29.96	 	AA	 	  T	 	29.98	 
94728	20160110	0251	11	OVC007	 	 8.00	 	-RA	 	46	 	7.8	 	44	 	6.7	 	42	 	5.6	 	 86	 	15	 	070	 	21	 	29.77	 	 	 	 	 	29.91	 	AA	 	  T	 	29.94	 
94728	20160110	0347	11	OVC005	 	 2.50	 	RA BR	 	45	 	7.0	 	44	 	6.6	 	43	 	6.0	 	 93	 	11	 	080	 	21	 	29.73	 	 	 	 	 		 	SP	 	 	 	29.90	 
94728	20160110	0351	11	OVC005	 	 3.00	 	RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	10	 	070	 	18	 	29.73	 	 	 	 	 	29.88	 	AA	 	0.06	s	29.90	 
94728	20160110	0412	11	OVC005	 	 2.50	 	RA BR	 	45	 	7.2	 	44	 	6.4	 	42	 	5.6	 	 89	 	 9	 	070	 	 	 	29.71	 	 	 	 	 		 	SP	 	 	 	29.88	 
